title;rating
EUA: Menina de 5 anos morre de covid-19 horas após receber alta de hospital;verdadeiro
Como doar para o combate ao coronavírus;verdadeiro
Médico que combateu pandemia na Colômbia ficou à beira da morte pelo vírus;verdadeiro
Bancos poderão alterar horário de atendimento durante pandemia do coronavírus;verdadeiro
Argentina retoma voos nacionais com restrições;verdadeiro
Hospital das Clínicas de SP já tem 90 voluntários para pesquisa com plasma de curados por coronavírus, veja como doar;verdadeiro
Coronavírus: os quatro tipos de vacina contra Covid-19 e o que falta para ficarem prontas;verdadeiro
Vacina contra covid: 10 razões para se vacinar contra o coronavírus;verdadeiro
Colapso: Em março, 1 a cada 4 internados por covid no SUS morreu;verdadeiro
São Paulo tem maior média diária de internações pela covid-19 desde setembro;verdadeiro
O país que já está na terceira onda de Covid-19;verdadeiro
Entenda por que a produção de medicamentos contra os vírus exige mais do que a contra as bactérias;verdadeiro
CPI: 'Em hipótese alguma', Bolsonaro deu ordem direta sobre tratamento precoce, diz Pazuello;verdadeiro
Americana registra 7º caso positivo do novo coronavírus, paciente está internado em UTI;verdadeiro
Empresa diz que negocia com governo do Reino Unido teste com vacina contra Covid-19 que prevê infecção proposital com coronavírus;verdadeiro
Valinhos confirma 12º paciente infectado pelo novo coronavírus;verdadeiro
Coronavírus: o impacto na economia chinesa, e por que isso é uma grande ameaça ao mundo;verdadeiro
Rei saudita é vacinado contra o coronavírus;verdadeiro
CNJ apresenta a juízes relatório que aponta eficácia incerta de hidroxicloroquina e cloroquina no combate ao coronavírus;verdadeiro
Crianças se emocionam ao ver o pai deixar hospital após se curar da Covid-19, vídeo;verdadeiro
Colômbia confirma 1ª morte por coronavírus;verdadeiro
Laboratórios alertam que suspender patentes não acelerará produção de vacinas;verdadeiro
O que é bacteremia, que levou o ex-presidente Lula a ser internado;verdadeiro
Países que controlaram a covid-19 já têm até 50 mil pessoas em estádios;verdadeiro
Doria decreta quarentena no estado de SP até o dia 7 de abril para impedir avanço do coronavírus;verdadeiro
Indaiatuba tem mais um paciente com coronavírus e nº de confirmados sobe para 14;verdadeiro
Queiroga reforça uso de máscara, exalta SUS e diz que imprensa é 'aliada';verdadeiro
"""Povo brasileiro não será cobaia"", diz Bolsonaro sobre CoronaVac";verdadeiro
Rio Grande do Sul tem mais duas mortes por coronavírus, total é de 67;verdadeiro
Bolsonaro desautoriza acordo de Pazuello e diz que não comprará CoronaVac;verdadeiro
Pelo 2º dia seguido, cidades brasileiras registram aplausos para profissionais de saúde que atuam no combate ao coronavírus;verdadeiro
Número de infectados por covid-19 em Wuhan pode ser o triplo do registrado;verdadeiro
Drica Moraes critica ato com Bolsonaro e compara ao nazismo: 'Afronta';verdadeiro
Estudo: vacina Sputnik V é eficaz contra variante brasileira do coronavírus;verdadeiro
'Inadmissível ter só três companhias aéreas de grande porte no Brasil', diz presidente do grupo Itapemirim;verdadeiro
Coronavírus: as ruas antes e depois do início da pandemia, FOTOS;verdadeiro
Própria fabricante diz que ivermectina não tem eficácia contra a covid-19;verdadeiro
Irã registra 70 mil casos e 4,3 mil mortos por coronavírus;verdadeiro
Ilhas Salomão registram primeiro caso do novo coronavírus;verdadeiro
Estudo aponta 3 tipos do novo coronavírus;verdadeiro
OMS não indica ivermectina para tratamento da covid-19;verdadeiro
Governador de PE oferece ajuda para evitar filas na Caixa e pede apoio a ministério para reforçar isolamento;verdadeiro
Onde é mais provável contrair o coronavírus?;verdadeiro
Diretor-geral da OMS deseja recuperação 'completa e rápida' à Trump e primeira-dama;verdadeiro
Covid-19: Santa Catarina em alerta com aumento da pandemia;verdadeiro
Coronavírus: monitoramento aponta redução no isolamento e índice abaixo dos 50% nas maiores cidades da região de Campinas;verdadeiro
SP: drive-thrus suspendem temporariamente vacinação contra covid-19;verdadeiro
Roche cria teste para detectar variantes do coronavírus;verdadeiro
Ministro da Saúde recebe alta do hospital após passar duas noites internado;verdadeiro
TV: Ministro da Saúde critica lockdown e hesita sobre tratamento precoce;verdadeiro
Moderna diz que governo dos EUA pode autorizar uso emergencial de sua vacina;verdadeiro
Coronavírus: cuidados no mercado e com os alimentos;verdadeiro
Ivermectina é bom contra piolho, não covid-19, entenda o que se sabe;verdadeiro
UE antecipa recebimento de 10 milhões de doses da vacina da Pfizer/BioNTech;verdadeiro
França tem mais 19.927 casos do novo coronavírus e 231 mortes por covid-19;verdadeiro
Quem é Anthony Fauci, principal cientista dos EUA no combate ao coronavírus, que contradiz Trump sobre cloroquina;verdadeiro
Paciente internado no MA com cepa indiana está em estado grave;verdadeiro
Covid-19: Estudo italiano não propõe uso da cloroquina como tratamento;verdadeiro
Anvisa diz que não há registro de coágulos ligados à vacina de Oxford no Brasil;verdadeiro
Coronavírus: o país que já está na terceira onda de covid-19;verdadeiro
Estado do Rio registra 38 mortes e 329 novos casos de covid-19 em 24 horas;verdadeiro
Último dia do ano tem praias fechadas e outras lotadas pelo Brasil;verdadeiro
Alemanha registra 4.325 casos do novo coronavírus em 24 horas;verdadeiro
Governo Doria recua e diz que não pode dar data precisa para vacina;verdadeiro
"Bolsonaro critica Kalil por fechar comércio: ""E o ditador sou eu""";verdadeiro
Coronavírus: o médico de 98 anos que continua visitando pacientes, apesar da pandemia;verdadeiro
Como doar para o combate ao coronavírus em São Paulo;verdadeiro
"Bolsonaro volta a atacar Doria por vacina: ""se intitula médico do Brasil""";verdadeiro
Bolsonaro usou seus poderes para atrapalhar o combate à pandemia, mostra estudo;verdadeiro
Novas regras não mudam os critérios de segurança de vacinas, diz Anvisa;verdadeiro
Incêndio em unidade hospitalar de covid-19 deixa quatro mortos na Ucrânia;verdadeiro
Em SP, drive-thrus suspendem temporariamente vacinação contra a covid-19;verdadeiro
"Brasil promete vacinas contra covid-19 a ""países irmãos""";verdadeiro
Câmara aprova projeto que destina R$ 2 bilhões a santas casas para combate ao coronavírus;verdadeiro
Deputado consulta TSE sobre possível mudança no calendário eleitoral por coronavírus;verdadeiro
Inovações ajudam na luta contra o vírus;verdadeiro
Curado da Covid-19 deixa UTI de hospital e pede namorada em casamento no ES;verdadeiro
Combate ao coronavírus estimula solidariedade e união no Brasil e no mundo;verdadeiro
Anvisa cobra mais dados sobre capacidade da CoronaVac de gerar anticorpos;verdadeiro
Reino Unido já vacinou 10 milhões de pessoas;verdadeiro
Coronavírus: Argentina volta a estender a quarentena mais longa do mundo;verdadeiro
Uso da cloroquina contra o coronavírus é alvo de estudos e testes, entenda riscos;verdadeiro
União Europeia aprova uso emergencial da vacina Moderna contra covid-19;verdadeiro
Prefeitura do Rio libera leitos de grávidas para o combate ao coronavírus;verdadeiro
Coronavírus: Itapira registra 12º caso e investiga três mortes suspeitas;verdadeiro
De quem é a culpa?;verdadeiro
OMS tem déficit de US$ 13,4 bilhões em fundo urgente para vacinas, tratamentos e investimentos contra a Covid-19;verdadeiro
"Suíça pede ""novos estudos"" sobre a vacina da AstraZeneca contra a covid-19";verdadeiro
Brasil é segundo país do mundo mais disposto a se vacinar, diz pesquisa;verdadeiro
Com SC em colapso, prefeitos e empresários defendem tratamento precoce;verdadeiro
"Chile pode liberar vacina da AstraZeneca ""dias após aprovação de EUA e Reino Unido""";verdadeiro
Coronavírus: Câmara aprova decreto que reconhece estado de calamidade pública;verdadeiro
Prefeitura de Moscou alivia restrições ante melhora da situação sanitária;verdadeiro
SP confirma quatro mortes pelo coronavírus no estado;verdadeiro
Estudo no México não prova que ivermectina reduziu internações por covid-19;verdadeiro
Mais de 4 bilhões de pessoas foram chamadas ao isolamento por causa do novo coronavírus;verdadeiro
Paciente com coronavírus no DF está em coma induzido e tem piora no quadro respiratório;verdadeiro
Vacina da AstraZeneca pode chegar a 90% de eficácia, aponta Reino Unido;verdadeiro
Para 60%, Biden venceu primeiro debate contra Trump, diz pesquisa;verdadeiro
20% dos pacientes registrados com coronavírus em SP estão em estado grave na UTI, estima secretário da Saúde;verdadeiro
Prefeitura de Itapira confirma 2ª morte provocada por coronavírus, paciente estava na UTI;verdadeiro
Em CPI, Pazuello omite informações sobre TrateCov e hidroxicloroquina;verdadeiro
Mauro Cezar recebe alta hospitalar após uma semana internado com covid;verdadeiro
RJ tem 49 casos confirmados do novo coronavírus;verdadeiro
Latino critica governo por descaso com artistas e ganha apoio de Ludmilla;verdadeiro
Câmara dos EUA aprova auxílio contra coronavírus de US$2 mil proposto por Trump;verdadeiro
Fronteira do Brasil com a Venezuela é fechada;verdadeiro
França terá segunda onda de coronavírus 'violenta', alerta diretor-geral de saúde;verdadeiro
Maldivas oferecerão vacinas contra a covid-19 a turistas;verdadeiro
Prefeitura do Rio prorroga por 60 dias prazo para pagamento de multas do transporte público;verdadeiro
Moro critica demora para início da vacinação: 'Tem presidente em Brasília?';verdadeiro
Governo reabre Ponte da Amizade e fronteira com o Paraguai;verdadeiro
Argentina prorroga fechamento de fronteiras e corta mais voos com o Brasil;verdadeiro
OMS diz que vacinas são eficazes contra todas as variantes do coronavírus;verdadeiro
China autoriza teste em humanos de vacina contra o coronavírus;verdadeiro
Estudo citado por deputado não prova eficácia da ivermectina contra covid;verdadeiro
Governo de SP confirma dois casos de variante do novo coronavírus;verdadeiro
Coronavírus: MP questiona estado sobre medidas para prevenção em prisões da região de Campinas;verdadeiro
Bolsonaro anuncia fechamento parcial da fronteira do Brasil com a Venezuela;verdadeiro
Casais infectados com Covid-19 precisam manter distanciamento;verdadeiro
Brasil tem mais interessados em vacina entre grandes economias, diz pesquisa;verdadeiro
Manaus bate recorde de internações por Covid-19 desde início da pandemia;verdadeiro
AstraZeneca: vacina deve ser eficaz contra nova variante do coronavírus;verdadeiro
Peru permite retirada de brasileiros, mesmo com fronteiras fechadas por causa do coronavírus;verdadeiro
Jornal francês destaca sucesso de Araraquara (SP) no combate ao coronavírus;verdadeiro
Prefeitura do Rio retoma vacinação contra a gripe nesta terça, Riocentro não oferecerá doses;verdadeiro
Rio zera segunda dose de vacinas após nova remessa do governo federal;verdadeiro
Vacina do Imperial College London será testada em 300 pessoas no Reino Unido;verdadeiro
Joe Biden, no momento da verdade;verdadeiro
Candidatos com patrimônio milionário receberam ajuda de R$ 600, diz jornal;verdadeiro
Máscaras, uma 'ponte' para a vacina?;verdadeiro
Suicídio: 8 temas que levam brasileiros a pedirem ajuda na pandemia e por que estar triste é tão comum;verdadeiro
Brasil registra 2.517 mortes por covid-19 nas últimas 24 horas;verdadeiro
Joe Biden recebe 1ª dose de vacina contra a Covid-19;verdadeiro
Países europeus assinam acordo que garante 300 milhões de doses de vacinas para a UE;verdadeiro
Austrália detecta pessoas infectadas pela nova variante do coronavírus;verdadeiro
Romênia suspende uso de lote de vacina da AstraZeneca contra a covid-19;verdadeiro
Grupo de WhatsApp, treinamento, ajuda da polícia: como montadoras estão consertando respiradores;verdadeiro
Governo de SP anuncia ampliação dos testes da CoronaVac com apoio da Anvisa;verdadeiro
Entenda o que é o IFA, insumo fundamental para a produção das vacinas;verdadeiro
OMS descarta uso de ivermectina em tratamento de pacientes com covid-19;verdadeiro
Paciente infectada por Covid-19 nos Estados Unidos recebe transplante duplo de pulmões;verdadeiro
Vacina CoronaVac é aprovada para uso emergencial no Bahrein;verdadeiro
Reino Unido ampliará restrições contra coronavírus se houver desrespeito às regras;verdadeiro
China registra aumento de novos casos de coronavírus;verdadeiro
Qual a eficácia da Sputnik V contra o coronavírus?;verdadeiro
Militares mobilizados para protestos em Washington contraem novo coronavírus;verdadeiro
Metade das cidades de São Paulo com UTI para covid está com leitos lotados;verdadeiro
Hospital de Israel saturado pela covid-19 instala leitos no estacionamento;verdadeiro
Comissão cancela segundo debate entre Donald Trump e Joe Biden;verdadeiro
CNBB critica ações do governo Bolsonaro na pandemia;verdadeiro
Cientistas brasileiros escrevem 'carta de Natal' a governantes cobrando empenho no combate à pandemia;verdadeiro
Reino Unido tem 30.004 novos casos de Covid-19, 6,3 milhões de pessoas já receberam 1ª dose de vacina;verdadeiro
Vacina contra o novo coronavírus é meta de pesquisa executada por cientistas da USP e do Incor;verdadeiro
Coronavírus no Brasil: como será a segunda-feira em cada estado após medidas para conter a pandemia;verdadeiro
Infectados com covid-19 são identificados com pulseiras em cidade do PR;verdadeiro
Em março, seis bebês já morreram por covid-19 em Santa Catarina;verdadeiro
Como cada país da América Latina está combatendo o coronavírus;verdadeiro
O recuo do governo paulista;verdadeiro
STJ suspende liminares que determinavam internações por covid-19 em Cuiabá;verdadeiro
Cidade de São Paulo tem fila de 250 pessoas com covid-19 à espera de leitos;verdadeiro
Brasil tem primeiro caso confirmado de reinfecção pelo coronavírus;verdadeiro
Prefeitos do Ceará fecharam acordo para aquisição da CoronaVac;verdadeiro
Arquidiocese de SP oferece casa construída por Dom Paulo para acolher moradores de rua que estiverem com coronavírus;verdadeiro
Vacina contra Covid-19: países ricos reservam doses e deixam países pobres sem, adverte aliança;verdadeiro
'Coronavírus': Americana reduz horários de 13 linhas de ônibus e corta serviço aos domingos;verdadeiro
Brasil tem 3% da população vacinada após 40 dias da 1ª imunização;verdadeiro
Paciente com 101 anos vence a Covid-19 e recebe alta de hospital no Piauí;verdadeiro
Governo de SC confirma mais dois novos casos de coronavírus;verdadeiro
De 'cristofobia' a Amazônia: os sete pontos polêmicos do discurso de Bolsonaro na ONU;verdadeiro
Apple vai fechar todas as lojas fora da China por pandemia de coronavírus;verdadeiro
Covid: YouTube irá remover vídeos que recomendem cloroquina ou ivermectina;verdadeiro
Criticado por Lula, Bolsonaro usa máscara e abraça discurso pró-vacina;verdadeiro
"Na ONU, Bolsonaro diz que evitou ""mal maior"" na pandemia e ataca Venezuela";verdadeiro
Variante P1 do coronavírus predomina em MS;verdadeiro
Câncer e coronavírus: quem faz químio corre mais risco com a covid-19?;verdadeiro
Butantan: estudo preliminar indica eficácia da CoronaVac contra variantes;verdadeiro
ES anuncia decreto de emergência e reserva leitos em hospitais para casos de coronavírus;verdadeiro
Vacina contra a Covid-19 da Moderna gera pelo menos 3 meses de imunidade após segunda dose, diz estudo;verdadeiro
Grupo que produz ivermectina dá suporte a associação de médicos pró-tratamento precoce contra covid;verdadeiro
Estudo com 821 pacientes não encontra prova de eficácia da hidroxicloroquina na prevenção da Covid-19;verdadeiro
Nova variante do coronavírus é encontrada em quase metade dos casos em Manaus;verdadeiro
Regina Casé recebe vacina contra a covid-19: 'Chegou a minha vez';verdadeiro
MPF questiona CFM sobre tratamento precoce contra a covid-19;verdadeiro
Estado do Rio registra 152 mortes e 669 novos casos de covid-19 em 24 horas;verdadeiro
Remédio experimental contra a Covid feito a partir de anticorpos de paciente curado vai entrar em testes;verdadeiro
Covid-19: por que médicos recomendam atendimento precoce e não 'tratamento precoce';verdadeiro
Coronavírus: o site que mostra se você mora em uma área de risco de Covid-19;verdadeiro
Após fechamento por causa do coronavírus, Apple reabre todas as lojas na China;verdadeiro
Chile recebe segunda remessa de vacinas da Sinovac;verdadeiro
Brasileira vacinada na Inglaterra vê 'luz no fim do túnel' com imunização;verdadeiro
Após cura do câncer, idosa de 80 anos tem alta de hospital após se recuperar da Covid: 'Uma vencedora';verdadeiro
Países isolam Reino Unido, Austrália e Itália encontram nova cepa do vírus;verdadeiro
Florianópolis, Criciúma e Antônio Carlos registram primeiras mortes por coronavírus;verdadeiro
Com recorde de internações, covid lota unidades de saúde dia e noite em SP;verdadeiro
Governo de Santa Catarina decreta lockdown no final de semana;verdadeiro
Mundo coloca Reino Unido em quarentena devido à nova variante do coronavírus;verdadeiro
Covid: como o coronavírus afeta o fígado;verdadeiro
"Itália registra primeiro caso de mutação ""britânica"" do coronavírus";verdadeiro
Alemanha identifica seu 1º caso ligado a variante brasileira do coronavírus;verdadeiro
Empresários pressionam por vacinas, oferecem ajuda e criticam governo;verdadeiro
Biden diz que debate não deve ocorrer se Trump ainda estiver com covid;verdadeiro
Peritos médicos federais são incluídos em grupo de prioridade para vacina;verdadeiro
AGU pede inclusão de policiais da Força Nacional em grupo prioritário;verdadeiro
AM demite médica que aplicou nebulização de hidroxicloroquina, paciente morreu;verdadeiro
Especialistas dizem que vacinas são eficazes contra variante do coronavírus;verdadeiro
Covid-19: por que estudo que indica eficácia da ivermectina não é confiável;verdadeiro
Marco Ricca recebe alta do hospital após internação por covid-19;verdadeiro
Laerte deixa UTI e é transferida para quarto para continuar tratamento contra Covid-19;verdadeiro
EUA autorizam armazenamento de vacinas da Pfizer a temperatura normal de congeladores;verdadeiro
RJ tem apenas uma cidade sem mortes por covid;verdadeiro
Tudo que você precisa saber sobre 5 vacinas contra o coronavírus;verdadeiro
Covid: Brasil registra 678 novos óbitos e tem alta em todas as regiões;verdadeiro
Enquanto divulga tratamento precoce sem base, Sorocaba vê mortes dobrarem;verdadeiro
Paulínia confirma 4º caso de coronavírus, paciente está em estado grave;verdadeiro
Sem dados de SP, Brasil registra 897 mortes pelo novo coronavírus em 24 horas;verdadeiro
Desinformação sobre vacina da covid-19 aumenta com o início da imunização;verdadeiro
Pode vir da China: os caminhos para aprovação da CoronaVac no Brasil;verdadeiro
Coronavírus: é preciso se vacinar se você já teve covid-19?;verdadeiro
Câmara aprova projeto que libera remédios sem registro da Anvisa para combate ao coronavírus;verdadeiro
O que é uma pandemia;verdadeiro
OMS declara pandemia de coronavírus;verdadeiro
Biden diz que debaterá com Trump se especialistas garantirem segurança;verdadeiro
China faz exercícios militares perto de Taiwan durante visita de autoridade dos EUA à ilha;verdadeiro
Em encontro com Pfizer, Bolsonaro fala em fechar contrato por 'agressividade' do vírus no Brasil;verdadeiro
Coronavírus: Governo de SP orienta Procon-SP a garantir botijão de gás a no máximo R$ 70;verdadeiro
Coronavírus: saiba o que torna o sabão eficiente contra vírus;verdadeiro
Coreia do Sul não vê indícios de que desertor norte-coreano tenha sido infectado pela Covid-19;verdadeiro
Presidente da Argentina é vacinado contra covid-19;verdadeiro
Novo lote de vacinas da Pfizer chega ao Brasil;verdadeiro
O cientista que perdeu a bolsa de pesquisa enquanto estudava o novo coronavírus;verdadeiro
Aplicativo do Ministério da Saúde que recomenda 'tratamento precoce' para Covid-19 sai do ar;verdadeiro
Sinovac aumenta capacidade de produção da CoronaVac na China;verdadeiro
Cabras e bodes aproveitam o isolamento das pessoas para passear por cidade no Reino Unido, FOTOS;verdadeiro
Aplicativo da Saúde que recomenda 'tratamento precoce' para covid sai do ar;verdadeiro
Embaixada da China no Brasil oferece ajuda financeira e insumos ao governo do Amazonas;verdadeiro
Presidente da China visita cidade de Wuhan, origem da epidemia de coronavírus;verdadeiro
Cientistas investigam pessoas imunes à covid-19;verdadeiro
A vacina contra a Covid-19 será gratuita?;verdadeiro
Ibaneis Rocha anuncia novos leitos de UTI no DF para pacientes com covid-19;verdadeiro
Cartões postais de Brasília são reabertos ao público;verdadeiro
Casos suspeitos do novo coronavírus em SP aumentam 82% desde domingo;verdadeiro
Cidade do México registra excesso de mortalidade associada à covid-19;verdadeiro
"Mandetta: ""Governo jamais deveria ter fechado em uma única vacina""";verdadeiro
Teste para novo coronavírus de presidente do Uruguai dá negativo;verdadeiro
Diretor do Hospital Natan Portela se recupera da Covid-19 e recebe alta em Teresina;verdadeiro
Média móvel de mortes e casos de Covid-19 no estado de Santa Catarina;verdadeiro
"EUA pedem ""transparência"" dos governos em vacinação contra covid-19";verdadeiro
Alemanha registra mais de 100 casos de coronavírus em apenas um dia;verdadeiro
Novo teste indica que Bolsonaro continua com coronavírus, informa Planalto;verdadeiro
Itália registra quase 2,5 mil casos de Covid-19 nas últimas 24 horas;verdadeiro
Casos de coronavírus no Brasil;verdadeiro
Sem chance de vacina rápida, OMS usa plataforma para reunir estudos com medicamentos contra o coronavírus;verdadeiro
SP: Prefeitura prepara liberação de mesas em calçadas e em vagas de estacionamento;verdadeiro
Vacina contra o coronavírus: o que se sabe sobre o papel das células T na imunidade à Covid-19;verdadeiro
